neighbourhood,price
Near North/University,90
Near North/University,149
Near North/University,110
Near North/University,200
Near North/University,208
Near North/University,50
Near North/University,100
Near North/University,199
Near North/University,48
Near North/University,89
Near North/University,119
Near North/University,119
Near North/University,80
Near North/University,45
Near North/University,225
Near North/University,130
Near North/University,300
Near North/University,40
Near North/University,100
Near North/University,125
Near North/University,46
Near North/University,135
Near North/University,99
Near North/University,75
Near North/University,139
Near North/University,56
Near North/University,89
Near North/University,179
Near North/University,225
Near North/University,299
Near North/University,80
Near North/University,79
Near North/University,113
Near North/University,87
Near North/University,134
Near North/University,150
Near North/University,85
Near North/University,77
Near North/University,410
Near North/University,350
Near North/University,750
Near North/University,175
Near North/University,53
Near North/University,1000
Near North/University,175
Near North/University,162
Near North/University,1000
Near North/University,109
Near North/University,96
Near North/University,55
Near North/University,100
Near North/University,60
Near North/University,90
Near North/University,379
Near North/University,95
Near North/University,115
Near North/University,175
Near North/University,91
Near North/University,41
Near North/University,80
Near North/University,209
Near North/University,119
Near North/University,85
Near North/University,350
Near North/University,275
Near North/University,50
Near North/University,200
Near North/University,10000
Near North/University,56
Near North/University,158
Near North/University,134
Near North/University,200
Near North/University,249
Near North/University,25
Near North/University,30
Near North/University,350
Near North/University,140
Near North/University,149
Near North/University,85
Near North/University,10000
Near North/University,295
Near North/University,140
Near North/University,28
Near North/University,180
Near North/University,652
Near North/University,110
Near North/University,100
Near North/University,17
Near North/University,17
Near North/University,50
Near North/University,119
Near North/University,95
Near North/University,50
Near North/University,45
Near North/University,65
Near North/University,75
Near North/University,90
Near North/University,85
Near North/University,10000
Near North/University,10000
Near North/University,69
Near North/University,87
Near North/University,350
Near North/University,400
Near North/University,55
Near North/University,99
Near North/University,149
Near North/University,120
Near North/University,59
Near North/University,121
Near North/University,70
Near North/University,1000
Near North/University,1000
Near North/University,350
Near North/University,350
Near North/University,135
Near North/University,175
Near North/University,150
Near North/University,90
Near North/University,325
Near North/University,75
Near North/University,99
Near North/University,400
Near North/University,225
Near North/University,119
Near North/University,34
Near North/University,500
Near North/University,200
Near North/University,150
Near North/University,42
Near North/University,150
Near North/University,150
Near North/University,35
Near North/University,299
Near North/University,299
Near North/University,125
Near North/University,36
Near North/University,36
Near North/University,35
Near North/University,36
Near North/University,300
Near North/University,995
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,35
Near North/University,119
Near North/University,300
Near North/University,25
Near North/University,65
Near North/University,55
Near North/University,325
Near North/University,325
Near North/University,385
Near North/University,2000
Near North/University,95
Near North/University,245
Near North/University,219
Near North/University,275
Near North/University,275
Near North/University,350
Near North/University,140
Near North/University,350
Near North/University,10000
Near North/University,265
Near North/University,160
Near North/University,199
Near North/University,120
Near North/University,300
Near North/University,500
Near North/University,200
Near North/University,400
Near North/University,175
Near North/University,200
Near North/University,115
Near North/University,25
Near North/University,175
Near North/University,350
Near North/University,95
Near North/University,200
Near North/University,199
Near North/University,499
Near North/University,75
Near North/University,70
Near North/University,32
Near North/University,350
Near North/University,50
Near North/University,43
Near North/University,40
Near North/University,42
Near North/University,40
Near North/University,30
Near North/University,40
Near North/University,40
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,50
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,55
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,10000
Near North/University,159
Near North/University,78
Near North/University,130
Near North/University,200
Near North/University,178
Near North/University,86
Near North/University,129
Near North/University,85
Near North/University,55
Near North/University,78
Near North/University,411
Near North/University,72
Near North/University,110
Near North/University,375
Near North/University,375
Near North/University,125
Near North/University,224
Near North/University,125
Near North/University,140
Near North/University,100
Near North/University,200
Near North/University,80
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,356
Near North/University,32
Near North/University,32
Near North/University,32
Near North/University,35
Near North/University,34
Near North/University,36
Near North/University,36
Near North/University,40
Near North/University,36
Near North/University,36
Near North/University,95
Near North/University,115
Near North/University,113
Near North/University,90
Near North/University,97
Near North/University,39
Near North/University,81
Near North/University,160
Near North/University,140
Near North/University,200
Near North/University,151
Near North/University,138
Near North/University,149
Near North/University,129
Near North/University,129
Near North/University,149
Near North/University,95
Near North/University,195
Near North/University,450
Near North/University,175
Near North/University,115
Near North/University,57
Near North/University,65
Near North/University,164
Near North/University,156
Near North/University,257
Near North/University,175
Near North/University,224
Near North/University,146
Near North/University,134
Near North/University,134
Near North/University,116
Near North/University,251
Near North/University,119
Near North/University,153
Near North/University,151
Near North/University,60
Near North/University,157
Near North/University,149
Near North/University,109
Near North/University,163
Near North/University,142
Near North/University,171
Near North/University,107
Near North/University,106
Near North/University,133
Near North/University,113
Near North/University,149
Near North/University,175
Near North/University,175
Near North/University,175
Near North/University,198
Near North/University,183
Near North/University,265
Near North/University,60
Near North/University,60
Near North/University,40
Near North/University,60
Near North/University,149
Near North/University,350
Near North/University,42
Near North/University,39
Near North/University,100
Near North/University,153
Near North/University,60
Near North/University,350
Near North/University,153
Near North/University,263
Near North/University,62
Near North/University,264
Near North/University,34
Near North/University,50
Near North/University,35
Near North/University,36
Near North/University,35
Near North/University,62
Near North/University,35
Near North/University,95
Near North/University,350
Near North/University,450
Near North/University,115
Near North/University,120
Near North/University,50
Near North/University,200
Near North/University,56
Near North/University,90
Near North/University,60
Near North/University,100
Near North/University,100
Near North/University,85
Near North/University,75
Near North/University,150
Near North/University,75
Near North/University,57
Near North/University,90
Near North/University,90
Near North/University,57
Near North/University,68
Near North/University,48
Near North/University,42
