neighbourhood,price
Downtown/Civic Center,322
Downtown/Civic Center,999
Downtown/Civic Center,91
Downtown/Civic Center,83
Downtown/Civic Center,110
Downtown/Civic Center,285
Downtown/Civic Center,81
Downtown/Civic Center,500
Downtown/Civic Center,752
Downtown/Civic Center,83
Downtown/Civic Center,91
Downtown/Civic Center,81
Downtown/Civic Center,89
Downtown/Civic Center,101
Downtown/Civic Center,83
Downtown/Civic Center,91
Downtown/Civic Center,193
Downtown/Civic Center,174
Downtown/Civic Center,193
Downtown/Civic Center,89
Downtown/Civic Center,87
Downtown/Civic Center,103
Downtown/Civic Center,81
Downtown/Civic Center,89
Downtown/Civic Center,78
Downtown/Civic Center,83
Downtown/Civic Center,87
Downtown/Civic Center,98
Downtown/Civic Center,89
Downtown/Civic Center,98
Downtown/Civic Center,79
Downtown/Civic Center,81
Downtown/Civic Center,279
Downtown/Civic Center,243
Downtown/Civic Center,45
Downtown/Civic Center,45
Downtown/Civic Center,85
Downtown/Civic Center,81
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,243
Downtown/Civic Center,107
Downtown/Civic Center,83
Downtown/Civic Center,91
Downtown/Civic Center,76
Downtown/Civic Center,89
Downtown/Civic Center,85
Downtown/Civic Center,88
Downtown/Civic Center,89
Downtown/Civic Center,91
Downtown/Civic Center,149
Downtown/Civic Center,79
Downtown/Civic Center,169
Downtown/Civic Center,322
Downtown/Civic Center,105
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,79
Downtown/Civic Center,88
Downtown/Civic Center,85
Downtown/Civic Center,87
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,69
Downtown/Civic Center,80
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,75
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,199
Downtown/Civic Center,179
Downtown/Civic Center,199
Downtown/Civic Center,169
Downtown/Civic Center,177
Downtown/Civic Center,199
Downtown/Civic Center,308
Downtown/Civic Center,225
Downtown/Civic Center,85
Downtown/Civic Center,199
