neighbourhood,price
Lake View,160
Lake View,75
Lake View,539
Lake View,696
Lake View,126
Lake View,125
Lake View,106
Lake View,81
Lake View,3690
Lake View,167
Lake View,238
Lake View,65
Lake View,80
Lake View,113
Lake View,132
Lake View,250
Lake View,78
Lake View,1200
Lake View,185
Lake View,65
Lake View,92
Lake View,179
Lake View,180
Lake View,911
Lake View,45
Lake View,70
Lake View,163
Lake View,269
Lake View,315
Lake View,65
Lake View,355
Lake View,9000
Lake View,200
Lake View,158
Lake View,92
Lake View,279
Lake View,200
Lake View,104
Lake View,650
Lake View,123
Lake View,135
Lake View,124
Lake View,124
Lake View,134
Lake View,1200
Lake View,95
Lake View,88
Lake View,134
Lake View,105
Lake View,60
Lake View,74
Lake View,173
Lake View,206
Lake View,231
Lake View,48
Lake View,150
Lake View,143
Lake View,172
Lake View,109
Lake View,131
Lake View,122
Lake View,129
Lake View,100
Lake View,99
Lake View,50
Lake View,100
Lake View,75
Lake View,256
Lake View,484
Lake View,148
Lake View,864
Lake View,231
Lake View,150
Lake View,186
Lake View,450
Lake View,94
Lake View,80
Lake View,75
Lake View,80
Lake View,129
Lake View,85
Lake View,129
Lake View,99
Lake View,110
Lake View,70
Lake View,58
Lake View,547
Lake View,120
Lake View,120
Lake View,65
Lake View,89
Lake View,106
Lake View,89
Lake View,75
Lake View,275
Lake View,149
Lake View,66
Lake View,120
Lake View,130
Lake View,94
Lake View,105
Lake View,149
Lake View,165
Lake View,99
Lake View,80
Lake View,90
Lake View,89
Lake View,108
Lake View,95
Lake View,275
Lake View,150
Lake View,112
Lake View,107
Lake View,112
Lake View,101
Lake View,112
Lake View,120
Lake View,65
Lake View,78
Lake View,112
Lake View,75
Lake View,69
Lake View,95
Lake View,90
Lake View,115
Lake View,81
Lake View,122
Lake View,89
Lake View,150
Lake View,85
Lake View,120
Lake View,120
Lake View,200
Lake View,125
Lake View,100
Lake View,70
Lake View,70
Lake View,200
Lake View,105
Lake View,200
Lake View,86
Lake View,88
Lake View,100
Lake View,89
Lake View,950
Lake View,51
Lake View,65
Lake View,104
Lake View,78
Lake View,73
Lake View,209
Lake View,200
Lake View,85
Lake View,238
Lake View,84
Lake View,164
Lake View,74
Lake View,84
Lake View,72
Lake View,182
Lake View,32
Lake View,111
Lake View,111
Lake View,92
Lake View,65
Lake View,85
Near North Side,99
Near North Side,75
Near North Side,119
Near North Side,85
Near North Side,85
Near North Side,212
Near North Side,354
Near North Side,153
Near North Side,150
Near North Side,140
Near North Side,225
Near North Side,48
Near North Side,145
Near North Side,100
Near North Side,135
Near North Side,263
Near North Side,100
Near North Side,105
Near North Side,377
Near North Side,80
Near North Side,232
Near North Side,121
Near North Side,250
Near North Side,200
Near North Side,120
Near North Side,349
Near North Side,159
Near North Side,80
Near North Side,132
Near North Side,75
Near North Side,211
Near North Side,94
Near North Side,109
Near North Side,215
Near North Side,242
Near North Side,90
Near North Side,389
Near North Side,100
Near North Side,107
Near North Side,109
Near North Side,160
Near North Side,153
Near North Side,60
Near North Side,100
Near North Side,99
Near North Side,91
Near North Side,155
Near North Side,155
Near North Side,403
Near North Side,120
Near North Side,75
Near North Side,102
Near North Side,310
Near North Side,145
Near North Side,85
Near North Side,250
Near North Side,220
Near North Side,199
Near North Side,455
Near North Side,218
Near North Side,120
Near North Side,215
Near North Side,307
Near North Side,304
Near North Side,177
Near North Side,155
Near North Side,189
Near North Side,220
Near North Side,135
Near North Side,78
Near North Side,281
Near North Side,120
Near North Side,195
Near North Side,239
Near North Side,304
Near North Side,182
Near North Side,130
Near North Side,97
Near North Side,130
Near North Side,157
Near North Side,100
Near North Side,110
Near North Side,135
Near North Side,300
Near North Side,150
Near North Side,125
Near North Side,76
Near North Side,71
Near North Side,101
Near North Side,106
Near North Side,156
Near North Side,150
Near North Side,125
Near North Side,150
Near North Side,150
Near North Side,159
Near North Side,200
Near North Side,100
Near North Side,175
Near North Side,31
Near North Side,31
Near North Side,31
Near North Side,80
Near North Side,31
Near North Side,31
Near North Side,31
Near North Side,895
Near North Side,368
Near North Side,300
Near North Side,689
Near North Side,140
Near North Side,98
Near North Side,155
Near North Side,129
Near North Side,59
Near North Side,158
Near North Side,157
Near North Side,299
Near North Side,105
Near North Side,158
Near North Side,107
Near North Side,112
Near North Side,98
Near North Side,86
Near North Side,233
Near North Side,366
Near North Side,95
Near North Side,110
Near North Side,101
Near North Side,85
Near North Side,1079
Near North Side,313
Near North Side,149
Near North Side,155
Near North Side,135
Near North Side,99
Near North Side,59
Near North Side,58
Near North Side,125
Near North Side,218
Near North Side,999
Near North Side,240
Near North Side,250
Near North Side,168
Near North Side,71
Near North Side,98
Near North Side,155
Near North Side,200
Near North Side,183
Near North Side,131
Near North Side,84
Near North Side,118
Near North Side,45
Near North Side,115
Near North Side,149
Near North Side,66
Near North Side,88
Near North Side,160
Near North Side,100
Near North Side,120
Near North Side,280
Near North Side,150
Near North Side,249
Near North Side,295
Near North Side,281
Near North Side,250
Near North Side,200
Near North Side,217
Near North Side,155
Near North Side,198
Near North Side,65
Near North Side,76
Near North Side,149
Near North Side,127
Near North Side,110
Near North Side,135
Near North Side,169
Near North Side,207
Near North Side,400
Near North Side,161
Near North Side,128
Near North Side,60
Near North Side,90
Near North Side,84
Near North Side,200
Near North Side,194
Near North Side,110
Near North Side,212
Near North Side,213
Near North Side,177
Near North Side,171
Near North Side,176
Near North Side,155
Near North Side,84
Near North Side,84
Near North Side,75
Near North Side,84
Near North Side,214
Near North Side,163
Near North Side,75
Near North Side,150
Near North Side,214
Near North Side,243
Near North Side,145
Near North Side,234
Near North Side,324
Near North Side,324
Near North Side,179
Near North Side,179
Near North Side,324
Near North Side,160
Near North Side,179
Near North Side,734
Near North Side,324
Near North Side,94
Near North Side,90
Near North Side,65
Near North Side,113
Near North Side,427
Near North Side,250
Near North Side,90
Near North Side,300
Near North Side,135
Near North Side,199
Near North Side,179
Near North Side,201
Near North Side,324
Near North Side,46
Near North Side,150
Near North Side,31
Near North Side,55
Near North Side,83
Near North Side,77
Near North Side,145
Near North Side,234
Near North Side,40
Near North Side,179
Near North Side,234
Near North Side,179
Near North Side,179
Near North Side,179
Near North Side,31
Near North Side,98
Near North Side,31
Near North Side,175
Near North Side,120
Near North Side,99
Near North Side,105
Near North Side,118
