id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
2256444,Jamaica Plain,42.30942,-71.1171,Entire home/apt,175,51,2
2277821,Back Bay,42.34877,-71.08418,Entire home/apt,357,350,2
2292495,South End,42.34032,-71.07571999999999,Entire home/apt,75,294,28
2372987,South End,42.33671,-71.07545999999999,Entire home/apt,144,16,28
2378421,Jamaica Plain,42.311440000000005,-71.11864,Entire home/apt,144,55,2
2395326,South End,42.34568,-71.07169,Entire home/apt,189,12,2
2410846,Downtown,42.35777,-71.06218,Entire home/apt,90,279,91
2495047,South End,42.343090000000004,-71.07316,Entire home/apt,182,114,4
2526773,Brighton,42.3438,-71.1563,Entire home/apt,52,273,91
2583074,Roslindale,42.27965,-71.13606,Private room,40,184,2
2658094,North End,42.365970000000004,-71.05271,Entire home/apt,160,304,28
2672058,Allston,42.35322,-71.13226999999999,Private room,85,0,91
2701124,Back Bay,42.34507,-71.08601,Entire home/apt,280,339,3
2723274,Bay Village,42.34868,-71.07043,Entire home/apt,200,0,2
2737853,South End,42.34322,-71.07211,Entire home/apt,160,0,91
2747654,Downtown,42.35033,-71.065,Entire home/apt,97,365,10
2754975,Beacon Hill,42.35757,-71.06366,Entire home/apt,150,1,180
2794782,Dorchester,42.28284,-71.07115999999999,Private room,67,0,4
2798599,Charlestown,42.37407,-71.06016,Entire home/apt,149,11,91
2811937,Dorchester,42.28439,-71.06912,Private room,67,0,4
2843445,Roslindale,42.28195,-71.14102,Private room,85,365,91
2881388,Back Bay,42.34877,-71.08418,Entire home/apt,472,360,2
2886933,Hyde Park,42.261179999999996,-71.11989,Entire home/apt,229,1,2
2892825,Roxbury,42.310179999999995,-71.08543,Entire home/apt,500,337,28
2943438,Fenway,42.35042,-71.09295,Entire home/apt,175,365,91
2963419,Jamaica Plain,42.31804,-71.11686999999999,Private room,95,0,91
3068453,Downtown,42.35188,-71.06418000000001,Entire home/apt,63,353,10
3164650,Hyde Park,42.23597,-71.13150999999999,Entire home/apt,98,276,91
3193484,Dorchester,42.28819,-71.06921,Private room,40,359,30
3229255,Roslindale,42.28703,-71.13354,Entire home/apt,135,0,3
3294152,Dorchester,42.31503,-71.06214,Entire home/apt,120,365,91
3309941,Fenway,42.34411,-71.1013,Entire home/apt,229,172,29
3343428,Roxbury,42.32953,-71.09275,Private room,115,179,2
3344322,Dorchester,42.31322,-71.0617,Private room,70,365,91
3414993,Downtown,42.35155,-71.06815999999999,Entire home/apt,350,0,91
3441982,Roxbury,42.31943,-71.09432,Entire home/apt,94,0,2
3457722,Brighton,42.35457,-71.15949,Entire home/apt,210,0,3
3463914,Back Bay,42.35049,-71.08825999999999,Entire home/apt,248,0,91
3493840,Jamaica Plain,42.305,-71.10719,Private room,98,243,31
3520353,Beacon Hill,42.3578,-71.06304,Entire home/apt,188,284,91
3521944,West Roxbury,42.29714,-71.15829000000001,Entire home/apt,119,0,91
3522237,Dorchester,42.305820000000004,-71.08273,Private room,44,362,3
3539510,Dorchester,42.32213,-71.06094,Entire home/apt,58,306,32
3544343,Downtown,42.35844,-71.06153,Entire home/apt,100,0,91
3575220,Roslindale,42.28028,-71.13587,Private room,50,304,2
3602379,Roxbury,42.32909,-71.09456999999999,Entire home/apt,167,365,91
3628320,Dorchester,42.29781,-71.05949,Entire home/apt,125,0,1
3656168,Roxbury,42.316759999999995,-71.08,Private room,38,365,91
3677662,Allston,42.35573,-71.13072,Private room,59,317,29
3693850,Jamaica Plain,42.29899,-71.11176,Private room,74,243,29
3705824,Roxbury,42.316759999999995,-71.08,Private room,33,365,91
3749523,Charlestown,42.37191,-71.06333000000001,Entire home/apt,250,218,32
3783090,Fenway,42.34496,-71.10453000000001,Entire home/apt,185,90,91
3820516,Charlestown,42.37754,-71.06641,Private room,210,123,2
3903324,Fenway,42.34411,-71.1013,Entire home/apt,169,273,29
3930872,Allston,42.36509,-71.11964,Entire home/apt,114,0,91
3957602,Jamaica Plain,42.311679999999996,-71.10613000000001,Private room,94,29,1
3965313,East Boston,42.386790000000005,-71.00301999999999,Private room,42,90,91
3968797,Roslindale,42.291109999999996,-71.13134000000001,Private room,85,0,30
3969526,South End,42.33763,-71.07395,Entire home/apt,150,51,28
3985462,Back Bay,42.3499,-71.08962,Entire home/apt,167,348,2
4000384,Jamaica Plain,42.31633,-71.0991,Private room,90,76,2
4075898,Downtown,42.35448,-71.06130999999999,Entire home/apt,129,125,9
4085362,Roslindale,42.28175,-71.14031999999999,Private room,85,364,91
4089940,North End,42.36596,-71.05268000000001,Entire home/apt,198,0,9
4090224,South Boston,42.33502,-71.05488000000001,Entire home/apt,196,325,1
4105704,Jamaica Plain,42.30236,-71.11491,Entire home/apt,135,235,3
4118162,Downtown,42.35631,-71.06134,Entire home/apt,120,128,9
4148586,Back Bay,42.3533,-71.07271999999999,Entire home/apt,225,0,91
4150640,North End,42.36739,-71.0524,Entire home/apt,259,0,9
4223387,Jamaica Plain,42.31739,-71.10003,Private room,75,89,1
4233242,Jamaica Plain,42.313,-71.10931,Private room,98,242,2
4257929,Fenway,42.34962,-71.09322,Entire home/apt,250,0,91
4263736,Roxbury,42.32943,-71.09308,Private room,142,194,2
4275846,Downtown,42.35123,-71.06408,Entire home/apt,118,346,10
4278067,South End,42.34067,-71.0769,Entire home/apt,70,304,28
4291607,Brighton,42.33678,-71.15236999999999,Entire home/apt,90,0,91
4294557,South End,42.33814,-71.07563,Entire home/apt,280,0,91
4315428,East Boston,42.39067,-71.00386,Private room,100,363,91
4315439,East Boston,42.38921,-71.00268,Private room,80,365,100
4348422,Jamaica Plain,42.31158,-71.11171,Private room,150,0,91
4364925,South End,42.34094,-71.07704,Entire home/apt,150,298,33
4364989,South End,42.34128,-71.07607,Entire home/apt,100,274,31
4377247,Back Bay,42.354690000000005,-71.08154,Entire home/apt,139,153,91
4410765,Brighton,42.35365,-71.14827,Entire home/apt,138,273,91
4460532,Roxbury,42.32821,-71.09265,Private room,115,151,2
4461111,Roslindale,42.27897,-71.13671,Private room,50,304,2
4461613,Beacon Hill,42.360170000000004,-71.06345999999999,Entire home/apt,112,249,1
4461846,South End,42.344409999999996,-71.07633,Entire home/apt,83,263,1
4461901,South End,42.34447,-71.07644,Entire home/apt,79,254,1
4500409,Back Bay,42.34982,-71.08264,Entire home/apt,113,253,1
4510513,Downtown,42.355920000000005,-71.05977,Entire home/apt,140,83,9
4525875,Charlestown,42.378479999999996,-71.06497,Entire home/apt,349,174,3
4530670,West Roxbury,42.27175,-71.16148000000001,Private room,55,364,1
4555637,Roxbury,42.329609999999995,-71.09340999999999,Private room,101,180,2
4560053,Roxbury,42.32405,-71.09069000000001,Entire home/apt,275,0,3
4566095,South End,42.34301,-71.07304,Entire home/apt,99,171,30
4568116,Roxbury,42.32953,-71.09199,Entire home/apt,137,155,2
4573238,North End,42.36424,-71.05259000000001,Entire home/apt,145,355,28
4577188,Fenway,42.34715,-71.09299,Entire home/apt,211,168,3
4580825,North End,42.36322,-71.05145,Entire home/apt,121,341,3
4583526,Jamaica Plain,42.30455,-71.11553,Entire home/apt,211,247,2
4586681,Jamaica Plain,42.31483,-71.11295,Private room,90,28,2
4593974,Roxbury,42.316759999999995,-71.08,Private room,36,364,91
4593985,Roxbury,42.316759999999995,-71.08,Private room,36,365,91
4602191,West End,42.36452,-71.06928,Entire home/apt,384,144,30
4614037,East Boston,42.37911,-71.03406,Entire home/apt,221,152,1
4623114,South End,42.344409999999996,-71.07633,Entire home/apt,83,259,1
4624582,Roxbury,42.316759999999995,-71.08,Private room,35,0,91
4625517,Mission Hill,42.33471,-71.1065,Private room,100,0,91
4630071,Brighton,42.34425,-71.15592,Entire home/apt,49,280,91
4632511,Beacon Hill,42.36114,-71.06521,Entire home/apt,305,355,3
4662379,Brighton,42.34771,-71.1554,Entire home/apt,450,93,3
4670285,Brighton,42.34919,-71.16348,Private room,65,364,91
4699828,Hyde Park,42.25486,-71.12737,Entire home/apt,135,237,3
4710583,Allston,42.359770000000005,-71.13535,Private room,41,0,91
4737304,Brighton,42.34998,-71.1645,Private room,65,364,91
4755586,Mattapan,42.2767,-71.08145,Private room,25,272,25
4757808,Beacon Hill,42.35588,-71.07261,Entire home/apt,110,0,91
4863108,South Boston,42.33775,-71.05145,Private room,103,332,3
4909590,Allston,42.35049,-71.13328,Entire home/apt,79,346,90
4922204,Roslindale,42.282140000000005,-71.12905,Entire home/apt,215,365,91
4924009,Downtown,42.35178,-71.06368,Entire home/apt,70,337,10
4978467,Beacon Hill,42.36057,-71.06549,Entire home/apt,250,0,91
4995033,Beacon Hill,42.35975,-71.06618,Entire home/apt,151,1,2
5019306,South Boston,42.33484,-71.02974,Entire home/apt,295,342,3
5047340,Allston,42.359429999999996,-71.13342,Entire home/apt,400,0,3
5048406,Dorchester,42.31261,-71.0671,Private room,50,339,2
5049582,Jamaica Plain,42.31258,-71.10784,Private room,60,323,30
5054601,South Boston,42.33034,-71.05802,Private room,53,90,5
5088560,Roxbury,42.34002,-71.08161,Entire home/apt,400,320,3
5222368,Mission Hill,42.328959999999995,-71.10728,Private room,75,0,1000
5317935,Roxbury,42.3248,-71.09340999999999,Entire home/apt,400,0,2
5358934,Roxbury,42.31681,-71.08001,Private room,42,365,91
5364137,East Boston,42.38704,-71.00581,Entire home/apt,80,76,60
5371051,Dorchester,42.313390000000005,-71.06526,Entire home/apt,110,126,28
5434353,Roslindale,42.28626,-71.13707,Entire home/apt,130,247,28
5478135,East Boston,42.38364,-71.0001,Entire home/apt,195,0,91
5495267,Roxbury,42.316759999999995,-71.08,Private room,36,365,91
5511911,North End,42.36509,-71.05553,Entire home/apt,240,0,91
5526487,Mission Hill,42.33085,-71.09655,Entire home/apt,289,0,3
5526514,Roxbury,42.32827,-71.09443,Entire home/apt,162,5,3
5581575,Back Bay,42.345490000000005,-71.0791,Entire home/apt,250,57,3
5606682,Brighton,42.34152,-71.14918,Entire home/apt,90,243,91
5690424,Beacon Hill,42.35819,-71.07177,Entire home/apt,379,114,30
5709298,Beacon Hill,42.35987,-71.0672,Entire home/apt,165,243,10
5717690,Roxbury,42.33988,-71.08159,Entire home/apt,113,91,30
5718801,South End,42.344409999999996,-71.07633,Entire home/apt,120,252,1
5718921,South End,42.34455,-71.07628000000001,Entire home/apt,170,262,3
5738018,Jamaica Plain,42.32499,-71.10549,Entire home/apt,95,0,91
5746844,Roxbury,42.33393,-71.07781999999999,Private room,44,233,30
5768819,South End,42.34447,-71.07644,Entire home/apt,83,255,1
5769127,South End,42.34447,-71.07644,Entire home/apt,85,226,1
5775139,Allston,42.35157,-71.13165,Private room,70,0,91
5782221,North End,42.367259999999995,-71.05424000000001,Entire home/apt,266,344,2
5806428,East Boston,42.38127,-71.03102,Entire home/apt,125,90,91
5813177,Fenway,42.343059999999994,-71.0872,Entire home/apt,62,0,91
5822827,South End,42.34339,-71.06976999999999,Entire home/apt,198,0,91
5825829,Fenway,42.34661,-71.10466,Private room,139,46,2
5834413,Fenway,42.3445,-71.10204,Entire home/apt,899,83,28
5844314,Dorchester,42.31776,-71.05795,Private room,51,0,1
5856633,South Boston,42.331379999999996,-71.04516,Entire home/apt,350,0,91
5882411,Jamaica Plain,42.29899,-71.11176,Private room,74,0,29
5884429,Roslindale,42.28658,-71.13554,Private room,115,365,120
5903001,Back Bay,42.35001,-71.07757,Entire home/apt,186,340,3
5919529,Back Bay,42.35037,-71.07034,Entire home/apt,556,3,91
5927267,South Boston,42.33034,-71.05802,Private room,52,85,5
5932402,South End,42.34475,-71.07026,Private room,100,0,91
5940866,East Boston,42.37619,-71.03354,Private room,75,0,3
6066455,Beacon Hill,42.35964,-71.07094000000001,Entire home/apt,622,361,2
6080461,Roxbury,42.33032,-71.09406,Entire home/apt,159,0,3
6119918,Brighton,42.34506,-71.13753,Entire home/apt,200,102,32
6131224,Hyde Park,42.26225,-71.11386999999999,Entire home/apt,150,274,28
6179374,Allston,42.354890000000005,-71.13865,Private room,45,365,91
6238463,Jamaica Plain,42.3159,-71.11405,Private room,109,51,2
6248970,Jamaica Plain,42.32172,-71.10346,Private room,48,73,2
6261296,West Roxbury,42.29019,-71.15638,Private room,75,209,2
6277566,Allston,42.36193,-71.13064,Private room,230,0,91
6300089,West Roxbury,42.28641,-71.15371999999999,Entire home/apt,235,184,1
6326257,Beacon Hill,42.36013,-71.07083,Entire home/apt,397,307,2
6343532,Brighton,42.34496,-71.14962,Entire home/apt,200,365,91
6356533,Fenway,42.34429,-71.10089,Entire home/apt,229,358,29
6401859,Hyde Park,42.246520000000004,-71.11623,Entire home/apt,89,0,1
6426364,South End,42.34175,-71.07533000000001,Entire home/apt,90,304,28
6444303,South End,42.34232,-71.07595,Private room,142,119,3
6465075,Jamaica Plain,42.29716,-71.1119,Entire home/apt,550,358,3
6489209,South Boston,42.33034,-71.05802,Private room,49,83,5
6513924,Roslindale,42.28456,-71.11973,Entire home/apt,50,314,91
6576530,Roxbury,42.31134,-71.08513,Entire home/apt,457,337,28
6603827,Roslindale,42.28217,-71.11648000000001,Private room,50,362,28
6609546,South Boston Waterfront,42.347190000000005,-71.04106999999999,Private room,149,361,1
6646604,Brighton,42.34109,-71.14634000000001,Entire home/apt,90,108,91
6677469,Back Bay,42.34507,-71.07884,Entire home/apt,277,235,3
6685682,Back Bay,42.34809,-71.08559,Entire home/apt,101,132,2
6690605,Charlestown,42.37814,-71.06329000000001,Entire home/apt,200,0,91
6716872,Brighton,42.33723,-71.15143,Private room,200,0,91
6741968,Downtown,42.35731,-71.06179,Entire home/apt,116,323,91
6746543,Chinatown,42.35159,-71.06221,Entire home/apt,207,363,91
6758443,South End,42.344409999999996,-71.07633,Entire home/apt,83,256,1
6758462,South End,42.344409999999996,-71.07633,Entire home/apt,83,258,1
6758482,South End,42.34447,-71.07644,Entire home/apt,83,258,1
6759004,Back Bay,42.34982,-71.08264,Entire home/apt,113,227,1
6759439,South End,42.34557,-71.07736,Entire home/apt,79,252,1
6762011,South End,42.344409999999996,-71.07633,Entire home/apt,79,259,1
6763409,South End,42.34447,-71.07644,Entire home/apt,82,253,1
6764572,Jamaica Plain,42.31858,-71.10628,Private room,104,255,1
6780077,Dorchester,42.31392,-71.06137,Private room,70,365,91
6790961,Fenway,42.344570000000004,-71.09980999999999,Entire home/apt,899,338,28
6793945,South End,42.33633,-71.07415999999999,Entire home/apt,105,61,31
6800522,Roxbury,42.316759999999995,-71.08,Private room,33,365,91
6810723,South End,42.344409999999996,-71.07633,Entire home/apt,79,257,1
6819620,Roxbury,42.316759999999995,-71.08,Private room,37,365,91
6844012,Fenway,42.34375,-71.10035,Entire home/apt,899,338,28
6851459,South End,42.344409999999996,-71.07633,Entire home/apt,103,253,1
6851460,South End,42.344409999999996,-71.07633,Entire home/apt,97,253,1
6862594,Jamaica Plain,42.31927,-71.11325,Private room,60,0,91
6879036,Back Bay,42.34982,-71.08264,Entire home/apt,96,250,1
6882615,Back Bay,42.34982,-71.08264,Entire home/apt,120,220,1
6908525,Back Bay,42.34982,-71.08264,Entire home/apt,90,261,1
6914155,Dorchester,42.315,-71.0564,Private room,59,0,91
6914622,Jamaica Plain,42.30814,-71.11794,Entire home/apt,232,326,2
6921672,Jamaica Plain,42.321329999999996,-71.10777,Entire home/apt,250,0,91
6951829,Fenway,42.34506,-71.10173,Entire home/apt,899,338,28
6990904,Jamaica Plain,42.3153,-71.09976999999999,Private room,161,179,91
7018497,North End,42.36638,-71.05704,Entire home/apt,200,0,91
7053454,Charlestown,42.38005,-71.06324000000001,Private room,200,308,91
7054912,Downtown,42.36623,-71.05904,Entire home/apt,225,0,91
7055184,Allston,42.35507,-71.13263,Private room,35,0,91
7086825,Roslindale,42.28228,-71.11681999999999,Private room,50,335,28
7092144,Jamaica Plain,42.31848,-71.101,Private room,75,89,1
7093109,Roslindale,42.27697,-71.11776,Entire home/apt,200,167,2
7093184,Roxbury,42.316759999999995,-71.08,Private room,34,365,91
7161203,Roxbury,42.316759999999995,-71.08,Private room,34,365,91
7179321,East Boston,42.37202,-71.03703,Private room,71,0,91
7181950,North End,42.36419,-71.05202,Entire home/apt,233,316,2
7185881,Hyde Park,42.23689,-71.13291,Entire home/apt,68,256,91
7214920,South End,42.33683,-71.0695,Entire home/apt,250,231,2
7222349,Dorchester,42.29347,-71.0558,Private room,63,361,1
7239024,Dorchester,42.292629999999996,-71.05575,Private room,60,323,2
7273770,Jamaica Plain,42.306059999999995,-71.11516,Entire home/apt,150,0,91
7279874,Fenway,42.34831,-71.09199,Entire home/apt,135,0,91
7281884,Roxbury,42.31289,-71.08315999999999,Entire home/apt,73,0,91
7287822,Jamaica Plain,42.31527,-71.10846,Entire home/apt,125,155,2
7292184,Dorchester,42.29456,-71.05566,Entire home/apt,100,0,91
7298966,Brighton,42.343,-71.14416,Entire home/apt,87,61,32
7308623,West End,42.36185,-71.06835,Private room,60,0,91
7309178,Mission Hill,42.3345,-71.1066,Private room,55,0,91
7310887,Brighton,42.34554,-71.13819000000001,Entire home/apt,328,0,3
7330494,South Boston,42.33062,-71.05558,Entire home/apt,150,333,3
7333304,Charlestown,42.38245,-71.0706,Private room,150,365,91
7342489,South End,42.34447,-71.07644,Entire home/apt,180,244,6
7474044,Back Bay,42.34982,-71.08264,Entire home/apt,113,241,1
7474855,Back Bay,42.34982,-71.08264,Entire home/apt,96,233,1
7475052,Back Bay,42.34982,-71.08264,Entire home/apt,113,250,1
7475215,Back Bay,42.34982,-71.08264,Entire home/apt,119,252,1
7475379,Back Bay,42.34982,-71.08264,Entire home/apt,125,273,1
7475573,Back Bay,42.34982,-71.08264,Entire home/apt,102,251,1
7476340,South End,42.344409999999996,-71.07633,Entire home/apt,79,257,1
7479725,Allston,42.36084,-71.1356,Private room,44,0,91
7482195,Roslindale,42.28222,-71.11519,Private room,50,349,28
7497047,Hyde Park,42.23594,-71.13246,Private room,35,0,91
7499960,Fenway,42.35062,-71.09486,Entire home/apt,198,322,91
7511737,South End,42.34447,-71.07644,Entire home/apt,120,241,1
7513605,South End,42.34447,-71.07644,Entire home/apt,97,242,1
7513906,Beacon Hill,42.360170000000004,-71.06345999999999,Entire home/apt,125,243,1
7514024,Beacon Hill,42.360170000000004,-71.06345999999999,Entire home/apt,83,256,1
7514336,Beacon Hill,42.360170000000004,-71.06345999999999,Entire home/apt,112,247,1
7527149,Beacon Hill,42.35623,-71.07023000000001,Entire home/apt,700,228,4
7531700,Beacon Hill,42.360170000000004,-71.06345999999999,Entire home/apt,123,250,1
7540480,South End,42.3437,-71.06922,Entire home/apt,600,0,91
