id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
107970,Long Beach,33.77435,-118.12275,Entire home/apt,44,226,1
111646,North Hollywood,34.17358,-118.38673,Private room,46,344,30
113253,Mid-City,34.04891,-118.37121,Private room,80,365,30
114203,West Hollywood,34.09659,-118.36843,Entire home/apt,175,364,30
120005,Lynwood,33.91942,-118.20913,Private room,54,180,1
121717,Altadena,34.21007,-118.16425,Entire home/apt,175,334,3
124199,Beverly Hills,34.06547,-118.40422,Entire home/apt,99,331,3
127766,Echo Park,34.09028,-118.24981000000001,Entire home/apt,105,364,28
130915,Calabasas,34.13097,-118.70428999999999,Private room,75,283,1
131174,Pacific Palisades,34.02665,-118.51691000000001,Entire home/apt,85,287,1
131557,Echo Park,34.08008,-118.25653999999999,Entire home/apt,110,265,30
132908,Hollywood Hills West,34.10217,-118.3759,Entire home/apt,1139,350,31
134553,Topanga,34.09728,-118.61736,Entire home/apt,90,348,1
135608,Downtown,34.04827,-118.23603,Private room,42,362,2
137215,Echo Park,34.08916,-118.2489,Entire home/apt,222,1,28
138211,Sawtelle,34.034929999999996,-118.4629,Entire home/apt,125,327,31
138244,Atwater Village,34.120490000000004,-118.26441000000001,Entire home/apt,89,253,30
143210,Los Feliz,34.09942,-118.2764,Private room,120,344,30
150075,Valley Glen,34.182559999999995,-118.39972,Entire home/apt,160,179,30
150097,Valley Glen,34.17961,-118.40038,Entire home/apt,80,212,2
152333,Fairfax,34.0779,-118.35738,Entire home/apt,91,0,30
152514,Manhattan Beach,33.903940000000006,-118.4194,Entire home/apt,150,161,90
153412,Venice,33.98498,-118.46717,Entire home/apt,325,90,30
160142,Topanga,34.084509999999995,-118.60353,Entire home/apt,90,1,3
160288,Topanga,34.09619,-118.61773000000001,Entire home/apt,112,344,1
164889,Topanga,34.09787,-118.61616000000001,Entire home/apt,124,1,1
164946,Downtown,34.04827,-118.23603,Private room,45,193,1
165978,Mid-Wilshire,34.06824,-118.346,Entire home/apt,165,365,30
167057,Hollywood Hills,34.11404,-118.32423,Private room,119,356,1
171239,Hollywood,34.09375,-118.33632,Private room,89,158,3
172193,Malibu,34.00612,-118.80913999999999,Private room,369,365,2
172707,Echo Park,34.08913,-118.24896000000001,Entire home/apt,195,0,5
177666,Long Beach,33.75594,-118.13342,Entire home/apt,304,314,4
179373,Hollywood Hills,34.11119,-118.3193,Entire home/apt,160,90,30
180926,Unincorporated Santa Monica Mountains,34.07263,-118.89666000000001,Entire home/apt,219,83,2
181430,Santa Monica,34.03504,-118.47191000000001,Entire home/apt,150,359,89
181511,Elysian Valley,34.10071,-118.24998000000001,Entire home/apt,130,324,30
184314,Venice,33.97703,-118.46318000000001,Entire home/apt,125,0,30
