id,neighbourhood,latitude,longitude,room_type,price,availability_365,minimum_nights
2836339,Near North Side,41.89098,-87.62238,Entire home/apt,145,365,32
2837146,North Center,41.94795,-87.68314000000001,Entire home/apt,119,348,2
2844042,West Town,41.89425,-87.68468,Entire home/apt,78,323,28
2874467,Oakland,41.828720000000004,-87.60826,Private room,53,352,1
2874486,West Town,41.902429999999995,-87.67028,Entire home/apt,172,144,2
2875902,Loop,41.88766,-87.61754,Entire home/apt,220,365,32
2879976,Avondale,41.93758,-87.7124,Private room,78,356,1
2907112,Near West Side,41.88523,-87.65195,Private room,136,328,4
2907500,West Lawn,41.78355,-87.72894000000001,Private room,34,363,1
2934604,West Town,41.9044,-87.67145,Entire home/apt,159,0,1
2979322,Lincoln Park,41.92049,-87.65789000000001,Entire home/apt,200,316,28
3031898,South Shore,41.77293,-87.56951,Entire home/apt,70,295,32
3052275,Near North Side,41.90263,-87.64155,Private room,100,0,1
3053081,Logan Square,41.91548,-87.67451,Entire home/apt,64,116,1
3061036,Near South Side,41.85298,-87.62761,Private room,85,152,1
3068787,Lincoln Square,41.96315,-87.6804,Entire home/apt,150,294,3
3088192,Logan Square,41.93156,-87.71161,Entire home/apt,150,320,1
3094937,North Center,41.94425,-87.68670999999999,Entire home/apt,74,0,1
3105733,Near West Side,41.86823,-87.68483,Private room,97,203,1
3111197,Rogers Park,42.00529,-87.67761,Entire home/apt,130,365,3
3138825,Lower West Side,41.85683,-87.65249,Entire home/apt,55,363,1
3143254,Oakland,41.82875,-87.60826,Private room,63,356,1
3172794,Logan Square,41.91704,-87.69375,Entire home/apt,1157,358,2
3191655,Albany Park,41.96697,-87.70906,Entire home/apt,106,89,3
3217145,Lake View,41.93493,-87.6462,Private room,181,364,1
3267902,Edgewater,41.9895,-87.66685,Entire home/apt,89,203,2
3292054,Lake View,41.94313,-87.65613,Entire home/apt,386,314,3
3293564,Lake View,41.94465,-87.65477,Private room,70,316,2
3295017,Lake View,41.94276,-87.65498000000001,Private room,69,316,2
3298786,Avondale,41.93625,-87.71245,Private room,78,347,1
3302759,West Town,41.89885,-87.68007,Entire home/apt,279,137,2
3303813,Lake View,41.94279,-87.65548000000001,Private room,70,314,2
3308694,Near West Side,41.8867,-87.64338000000001,Entire home/apt,299,361,2
